title,authors,article_info,abstract,categories/keyword,citation_info,document_info,author_tags,affiliations,funding
Development of encoded Broccoli RNA aptamers for live cell imaging of alphavirus genomic and subgenomic RNAs(Article)(Open Access),"['Nilaratanakul, V.', 'Hauer, D.A.', 'Griffin, D.E.']","Volume 10, Issue 1, 1 December 2020, Article number 5233","Sindbis virus (SINV) can infect neurons and cause encephalomyelitis in mice. Nonstructural proteins are translated from genomic RNA and structural proteins from subgenomic RNA. While visualization of viral proteins in living cells is well developed, imaging of viral RNAs has been challenging. RNA aptamers that bind and activate conditional fluorophores provide a tool for RNA visualization. We incorporated cassettes of two F30-scaffolded dimers of the Broccoli aptamer into a SINV cDNA clone using sites in nsP3 (genomic RNA), the 3′UTR (genomic and subgenomic RNAs) and after a second subgenomic promoter resulting in 4–28 Broccoli copies. After addition of the cell-permeable 3,5-difluoro-4-hydroxybenzylidene imidazolinone (DFHBI-1T) conditional fluorophore and laser excitation, infected cells emitted green fluorescence that correlated with Broccoli copy numbers. All recombinant viruses replicated well in BHK and undifferentiated neural cells but viruses with 14 or more Broccoli copies were attenuated in differentiated neurons and mice. The signal survived fixation and allowed visualization of viral RNAs in differentiated neurons and mouse brain, as well as BHK cells. Subgenomic RNA was diffusely distributed in the cytoplasm with genomic RNA also in perinuclear vesicle-like structures near envelope glycoproteins or mitochondria. Broccoli aptamer-tagging provides a valuable tool for live cell imaging of viral RNA. © 2020, The Author(s).",Scientific Reports,"{'ISSN': '20452322', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.1038/s41598-020-61573-3', 'Publisher': '32251299'}","['3,5-difluoro-4-hydroxybenzylidene imidazolinone', 'aptamer', 'benzyl derivative', 'fluorescent dye', 'imidazoline derivative', 'plant RNA', 'virus RNA', ""3' untranslated region"", 'animal', 'brain', 'Brassica', 'C57BL mouse', 'cell differentiation', 'cell line', 'cell survival', 'chemistry', 'cytology', 'fluorescence in situ hybridization', 'genetics', 'hamster', 'molecular imaging', 'nerve cell', 'physiology', 'procedures', 'Sindbis virus', 'transgenic microorganism', 'virology', 'virus replication', ""3' Untranslated Regions"", 'Animals', 'Aptamers, Nucleotide', 'Benzyl Compounds', 'Brain', 'Brassica', 'Cell Differentiation', 'Cell Line', 'Cell Survival', 'Cricetinae', 'Fluorescent Dyes', 'Imidazolines', 'In Situ Hybridization, Fluorescence', 'Mice, Inbred C57BL', 'Microorganisms, Genetically-Modified', 'Molecular Imaging', 'Neurons', 'RNA, Plant', 'RNA, Viral', 'Sindbis Virus', 'Virus Replication']","['aW. Harry Feinstone Department of Molecular Microbiology and Immunology, Johns Hopkins Bloomberg School of Public Health, Baltimore, MD  21205, United States', 'bCellular and Molecular Medicine Graduate Program, Johns Hopkins University School of Medicine, Baltimore, MD  21205, United States', 'cDivision of Infectious Diseases, Department of Medicine, Faculty of Medicine, Chulalongkorn University and King Chulalongkorn Memorial Hospital, Thai Red Cross Society, Bangkok, Thailand']","[{'Funding Sponsor': 'National Institutes of HealthSee opportunities\xa0by\xa0NIH', 'Funding Number': '', 'Acronym': 'NIH'}, {'Funding Sponsor': 'National Institute of Neurological Disorders and StrokeSee opportunities\xa0by\xa0NINDS', 'Funding Number': 'R01NS038932', 'Acronym': 'NINDS'}, {'Funding Sponsor': 'National Institute of Neurological Disorders and StrokeSee opportunities\xa0by\xa0NINDS', 'Funding Number': '', 'Acronym': 'NINDS'}, {'Funding Sponsor': 'School of Medicine, Johns Hopkins University', 'Funding Number': '', 'Acronym': 'SOM, JHU'}, {'Funding Sponsor': 'Ananda Mahidol Foundation', 'Funding Number': '', 'Acronym': ''}]"
"Machine hermeneutics, postphenomenology, and facial recognition technology(Article)","['Hongladarom, S.']","Volume 38, Issue 6, December 2023, Pages 2151-2158","I would like to introduce the notion of machine hermeneutics in this paper. The notion refers to hermeneutical activity performed by machines. Machines are now capable of making the very interpretive tasks, using artificial intelligence algorithms based on the technology of machine learning that used to be the exclusive domain of human beings. In making this claim, I am not talking about possible conscious machines of the future, but those existing here and now. With facial recognition algorithms, for example, machines are now performing routinely what must be regarded as hermeneutical analyses with astounding accuracy and power. Thus, machine hermeneutics supplements Don Ihde’s notion of material hermeneutics. In the latter, it is still human beings who do the interpretation, through the lenses provided the natural sciences; in this case, the natural sciences, or the technology afforded by the sciences, intervene between the human being and the world. In machine hermeneutics, on the contrary, the intervening comes in two layers. On the one hand, there is the usual intervention that Ihde talks about, but on the other, the artificial intelligence algorithm performs its own kind of intervention and interpretation, presenting an already interpreted result to the human beings, who then perceive it through the aid of the usual intervention such as the normal eyeglasses. Then the paper discusses the problem of how to justify the kind of perception that undergoes this process. In what sense can it be said that the algorithm is performing the right action, i.e., one such that the process comes up with a right picture of the world? I contend that this does not merely consist of technical excellence for the technology involved, but also ethical excellence. The two cannot be considered one apart from the other. © 2020, Springer-Verlag London Ltd., part of Springer Nature.",AI and Society,"{'ISSN': '09515666', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.1007/s00146-020-00951-x', 'Publisher': 'Article'}","['Artificial intelligence', 'Don Ihde', 'Machine hermeneutics', 'Material hermeneutics', 'Perception', 'Ethical technology', 'Face recognition', 'Artificial intelligence algorithms', 'Conscious machines', 'Don ihde', 'Facial recognition', 'Human being', 'Machine hermeneutic', 'Machine-learning', 'Material hermeneutic', 'Power', 'Recognition algorithm', 'Machine learning']","['Department of Philosophy and Center for Ethics of Science and Technology, Faculty of Arts, Chulalongkorn University, Bangkok, Thailand']","[{'Funding Sponsor': 'Chulalongkorn University', 'Funding Number': '', 'Acronym': 'CU'}]"
Nonsteroidal anti-inflammatory drugs and incidence of atrial fibrillation: A meta-analysis(Article)(Open Access),"['Chokesuwattanaskul, R.', 'Chiengthong, K.', 'Thongprayoon, C.', 'Lertjitbanjong, P.', 'Bathini, T.', 'Ungprasert, P.', 'Cato, L.D.', 'Mao, M.A.', 'Cheungpasitporn, W.']","Volume 113, Issue 2, 1 February 2020, Pages 79-85","Background: Nonsteroidal anti-inflammatory drugs (NSAIDs) are widely used for many inflammatory disorders and pain-related illnesses. Despite their widespread use, the association between NSAIDs and the incidence of atrial fibrillation (AF) remains unclear. The aim of this systematic review and meta-analysis is to investigate this association. Methods: A systematic review was conducted in MEDLINE, EMBASE and Cochrane databases from inception through August 2019 to identify studies that evaluated the risk of AF among patients using NSAIDs. Pooled risk ratios (RRs) and 95% CI were calculated using a random-effect, generic inverse variance method. The protocol for this meta-analysis is registered with PROSPERO (International Prospective Register of Systematic Reviews; no. CRD42019141609). Results: Eight observational studies (four case-control studies and four cohort studies) with a total of 14 806 420 patients were enrolled. When compared with nonNSAIDs users, the pooled RR of AF in patients with NSAIDs use was 1.29 (95% CI 1.19-1.39). Meta-analyses based on the type of study were additionally performed. Subgroup analysis by study design revealed a significant association between the use of NSAIDs and AF for both case-control studies (pooled RR 1.37; 95% CI, 1.15-1.63) and cohort studies (pooled RR 1.22; 95% CI, 1.14-1.31). Sub-analyses based on specific NSAIDs showed pooled RRs of AF in patients using ibuprofen of 1.30 (95% CI 1.22-1.39), naproxen of 1.44 (95% CI 1.18-1.76) and diclofenac of 1.37 (95% CI 1.10-1.71), respectively. Funnel plot and Egger's regression asymmetry tests were performed and showed no publication bias. Conclusion: NSAID use is associated with incident AF. Our study also demonstrated a consistent result among different NSAIDs. © 2020 The Author(s). Published by Oxford University Press on behalf of the Association of Physicians. All rights reserved.",QJM: An International Journal of Medicine,"{'ISSN': '14602725', 'Source Type': 'QMJPF', 'Original Language': 'Journal'}","{'Document Type': '10.1093/qjmed/hcz307', 'Publisher': '32031227'}","['diclofenac', 'ibuprofen', 'naproxen', 'nonsteroid antiinflammatory agent', 'nonsteroid antiinflammatory agent', 'Article', 'atrial fibrillation', 'cardiovascular risk', 'disease association', 'human', 'meta analysis', 'priority journal', 'risk assessment', 'systematic review', 'atrial fibrillation', 'incidence', 'observational study', 'odds ratio', 'risk factor', 'Anti-Inflammatory Agents, Non-Steroidal', 'Atrial Fibrillation', 'Humans', 'Incidence', 'Observational Studies as Topic', 'Odds Ratio', 'Risk Factors']","['aDivision of Cardiovascular Medicine, Department of Medicine, Faculty of Medicine, Chulalongkorn University, King Chulalongkorn Memorial Hospital, 1873, Rama 4 Road, Bangkok, 10330, Thailand', 'bKing Chulalongkorn Memorial Hospital, Thai Red Cross Society, Bangkok, Thailand', 'cDivision of Pediatric Hematology and Oncology, Department of Pediatrics, Faculty of Medicine, Chulalongkorn University, King Chulalongkorn Memorial Hospital, Bangkok, Thailand', 'dDepartment of Internal Medicine, Mayo Clinic, Rochester, MN, United States', 'eDepartment of Internal Medicine, Bassett Medical Center, Cooperstown, NY, United States', 'fDepartment of Internal Medicine, University of Arizona, Tucson, AZ, United States', 'gCleveland Clinic Lerner College of Medicine, Case Western Reserve University, Cleveland Clinic, Cleveland, OH  44195, United States', 'hUniversity Hospitals Birmingham NHS Foundation Trust, Birmingham, United Kingdom', 'iDepartment of Internal Medicine, Mayo Clinic, Jacksonville, FL, United States', 'jDepartment of Medicine, University of Mississippi Medical Center, Jackson, MS, United States']",[]
Additive manufacturing of metals: A review(Conference Paper),"['Herderick, E.']","Volume 2, 2011, Pages 1413-1425","Over the past 20 years, additive manufacturing (AM) has evolved from 3D printers used for rapid prototyping to sophisticated rapid manufacturing that can create parts directly without the use of tooling. AM technologies build near net shape components layer by layer using 3D model data. AM could revolutionize many sectors of manufacturing by reducing component lead time, material waste, energy usage, and carbon footprint. Furthermore, AM has the potential to enable novel product designs that could not be fabricated using conventional processes. This proceedings is a review that assesses available AM technologies for direct metal fabrication. Included is an outline of the definition of AM, a review of the commercially available and under development technologies for direct metal fabrication, possibilities, and an overall assessment of the state of the art. Perspective on future research opportunities is also be presented. Copyright © 2011 MS&T'11®.",,"{'ISSN': '978-161839261-9', 'Source Type': 'Conference Proceeding', 'Original Language': 'English'}",{'Document Type': 'Conference Paper'},"['Additive manufacturing', 'Deposition', 'Metals', 'Ultrasonic', '3D models', '3D printers', 'Additive Manufacturing', 'Carbon footprint', 'Development technology', 'Direct metal fabrication', 'Energy usage', 'Layer by layer', 'Leadtime', 'Material wastes', 'Near-net-shape components', 'Rapid manufacturing', 'Research opportunities', 'State of the art', 'Deposition', 'Energy conversion', 'Fabrication', 'Materials science', 'Metals', 'Rapid prototyping', 'Three dimensional', 'Ultrasonics', 'Technology']","['EWI, Columbus, OH, United States']",[]
Update noticeLearn more about errata linking in Scopus,"['Yu, D.', 'Zhang, T.', 'He, G.', 'Nojavan, S.', 'Jermsittiparsert, K.', 'Ghadimi, N.']","Volume 27, February 2020, Article number 101054","Large electricity consumers (LEC) can purchase energy from various energy resources such as bilateral contracts, pool market, micro-turbines, battery storage systems, wind turbines, photovoltaic panels (PV). The uncertainty of market price leads to uncertainty in the total cost to the LEC. Therefore, in this article, the robust optimization (RO) technique is provided to investigate the uncertainty of the pool market price in the presented problem. Also, demand response program (DRP) is provided to decrease the purchased cost to the LEC as much as possible. According to the obtained results, without considering DRP, purchased cost is approximately $40,253.252 and $42,586.984, respectively in the risk-neutral strategy (ideal condition) and robust strategy (worst condition). Furthermore, the purchased cost is reduced nearly $36,945.362 and $39,789.267 in the risk-neutral and robust strategies with considering DRP. So, it can be concluded that the purchased cost to the LEC with considering DRP is reduced 8.2% and 6.5% in risk-neutral and robust strategies, respectively. © 2019 Elsevier Ltd",Journal of Energy Storage,"{'ISSN': '2352152X', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.1016/j.est.2019.101054', 'Publisher': 'Retracted'}","['Demand response program (DRP)', 'Large electricity consumers (LEC)', 'Photovoltaic panel (PV)', 'Robust optimization approach (RO)', 'Wind turbine', 'Commerce', 'Cost reduction', 'Electric power utilization', 'Energy resources', 'Optimization', 'Sales', 'Solar panels', 'Demand response program', 'Demand response programs', 'Electricity consumers', 'Large electricity consumer', 'Optimization approach', 'Photovoltaic panel', 'Photovoltaic panels', 'Robust optimization', 'Robust optimization approach', 'Uncertainty', 'Wind turbines']","['aKey Laboratory of Modern Power System Simulation and Control & Renewable Energy Technology, Ministry of Education (Northeast Electric Power University), Jilin, 132012, China', 'bElectric Power Research Institute of China, Haidian District, Beijing, 100085, China', 'cDepartment of Electrical Engineering, University of Bonab, Bonab, Iran', 'dSocial Research Institute, Chulalongkorn University, Bangkok, Thailand', 'eYoung Researchers and Elite Club, Islamic Azad University, Ardabil Branch, Ardabil, Iran']","[{'Funding Sponsor': 'Electric Power Research Institute', 'Funding Number': 'YDB51201901275', 'Acronym': 'EPRI'}]"
Minimal Starobinsky supergravity coupled to a dilaton-axion superfield(Article)(Open Access),"['Aldabergenov, Y.', 'Aoki, S.', 'Ketov, S.V.']","Volume 101, Issue 7, 1 April 2020, Article number 075012","The minimal Starobinsky supergravity with inflaton (scalaron) and goldstino in a massive vector supermultiplet is coupled to the dilaton-axion chiral superfield with the no-scale Kähler potential and a superpotential. The Kachru-Kallosh-Linde-Trivedi-type superpotential with a constant term is used to stabilize dilaton and axion during inflation, but it is shown to lead to an instability. The instability is cured by adding the alternative Fayet-Iliopoulos (FI) term that does not lead to the gauged R symmetry. Other stabilization mechanisms, based on the Wess-Zumino-type superpotential, are also studied in the presence of the FI term. A possible connection to the D3-brane models is briefly discussed too. © 2020 authors. Published by the American Physical Society.",Physical Review D,"{'ISSN': '24700010', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.1103/PhysRevD.101.075012', 'Publisher': 'Article'}",[],"['aDepartment of Physics, Faculty of Science, Chulalongkorn University, Thanon Phayathai, Pathumwan, Bangkok, 10330, Thailand', 'bInstitute for Experimental and Theoretical Physics, Al-Farabi Kazakh National University, 71 Al-Farabi Avenue, Almaty, 050040, Kazakhstan', 'cDepartment of Physics, Waseda University, Tokyo, 169-8555, Japan', 'dDepartment of Physics, Tokyo Metropolitan University, 1-1 Minami-ohsawa, Hachioji-shi, Tokyo, 192-0397, Japan', 'eResearch School of High-Energy Physics, Tomsk Polytechnic University, 2a Lenin Avenue, Tomsk, 634028, Russian Federation', 'fKavli Institute for the Physics and Mathematics of the Universe (WPI), University of Tokyo, Institutes for Advanced Study, Kashiwa, 277-8583, Japan']","[{'Funding Sponsor': 'Tomsk Polytechnic University', 'Funding Number': '', 'Acronym': 'TPU'}, {'Funding Sponsor': 'Ministry of Education, Culture, Sports, Science and Technology', 'Funding Number': '', 'Acronym': 'MEXT'}, {'Funding Sponsor': 'Chulalongkorn University', 'Funding Number': '', 'Acronym': 'CU'}, {'Funding Sponsor': 'Waseda University', 'Funding Number': '2019E-059', 'Acronym': ''}, {'Funding Sponsor': 'Ministry of Education and Science of the Republic of Kazakhstan', 'Funding Number': 'BR05236322', 'Acronym': ''}, {'Funding Sponsor': 'Tokyo Metropolitan University', 'Funding Number': '', 'Acronym': 'TMU'}]"
Roles of nitrogen substitution and surface reconstruction in stabilizing nonpassivated single-layer diamond(Article)(Open Access),"['Pakornchote, T.', 'Ektarawong, A.', 'Busayaporn, W.', 'Pinsook, U.', 'Bovornratanaraks, T.']","Volume 102, Issue 7, 15 August 2020, Article number 075418","The existence of single-layer diamond or diamane, which could adopt the properties of its bulk counterpart, has been verified by previous calculations and experiments. Even though, carbon atoms on the top and bottom surfaces need to form dangling bonds with atoms and/or molecules to stabilize their sp3 hybridization. In this paper, diamane is substituted by N atoms assisting the diamondlike structure to be stabilize without any passivation studied by ab initio calculation. One-fourth of N substitution on diamane, vertically stacking as NCCC, is found to be stable by surface reconstruction forming a Pandey π-chain structure and has an antiferromagnetic property. Half nitrogen substitution on diamane, vertically stacking as NCCN, can be stable and prevails the diamane form. Its elastic constants yield high values, for example, its C11 is as twice as diamond and its C33 is only 21% lower than diamond. The NCCN phase is a metastable phase at 10 GPa compared with other layered carbon nitride phases showing the possible pathway to be created. © 2020 American Physical Society.",Physical Review B,"{'ISSN': '24699950', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.1103/PhysRevB.102.075418', 'Publisher': 'Article'}","['Atoms', 'Calculations', 'Carbon nitride', 'Dangling bonds', 'Metastable phases', 'Nitrogen', 'Surface reconstruction', 'Ab initio calculations', 'Antiferromagnetic property', 'Bottom surfaces', 'Bulk counterpart', 'Chain structure', 'Diamondlike structures', 'Metastable phase', 'N-substitution', 'Diamonds']","['aExtreme Condition Physics Research Laboratory, Physics of Energy Materials Research Unit, Department of Physics, Faculty of Science, Chulalongkorn University, Bangkok, 10330, Thailand', 'bThailand Center of Excellence in Physics, Commission on Higher Education, 328 Si Ayutthaya Road, Bangkok, 10400, Thailand', 'cSynchrotron Light Research Institute (Public Organization), Nakhon Ratchasima, 30000, Thailand']","[{'Funding Sponsor': 'Thailand Toray Science Foundation', 'Funding Number': '', 'Acronym': 'TTSF'}, {'Funding Sponsor': 'Chulalongkorn University', 'Funding Number': '', 'Acronym': 'CU'}, {'Funding Sponsor': 'Synchrotron Light Research Institute', 'Funding Number': '', 'Acronym': 'SLRI'}, {'Funding Sponsor': 'Thailand Science Research and Innovation', 'Funding Number': '', 'Acronym': 'TSRI'}]"
Improving the English reading prosody of L2 learners through readers theater(Article),"['Thienkalaya, C.', 'Chusanachoti, R.']","Volume 13, Issue 2, 1 July 2020, Pages 306-320","The aim of the study was to explore the effect of Readers Theater on improving English reading prosody with L2 learners. The process of how reading prosody is improved through Readers Theater was examined. Sixty EFL undergraduate students, non-English majors, participated in this 6-week study. Two cycles of Readers Theater were implemented. Using pre- and post-tests, reading prosody was measured by an oral reading prosody scoring rubric, which focused on phrasing, intonation, and volume. Results indicated that reading prosody received significant gains after the treatment. Repeated readings, group dynamics, and internalization were qualitatively thematized to shed light on the process of reading prosody improvement through Readers Theater. The implications of this study are also discussed. © 2020 Language Institute, Thammasat University. All rights reserved.",LEARN Journal: Language Education and Acquisition Research Network,"{'ISSN': '26300672', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': 'Article', 'Publisher': 'Language Institute, Thammasat University'}","['Oral repeated reading', 'Readers Theater', 'Reading aloud', 'Reading fluency', 'Reading prosody']","['Chulalongkorn University, Thailand']","[{'Funding Sponsor': 'Faculty of Medicine, Chulalongkorn University', 'Funding Number': '', 'Acronym': 'MDCU'}]"
Effect of passive aeration on fed batch composting of organic waste in compost bioreactors(Article),"['Prohmdetbun, I.', 'Srisatit, T.']","Volume 13, Issue 1, 2020, Pages 140-149","The objective of this research is to determine the effect of air on the degradation of food waste using compost bioreactors with different passive aeration. The bioreactor was made of 200L PE plastic container. There were 5 bioreactors identified by different ratios of air volume as 0%, 2.3%, 3%, 4.3% and 5.7% of bioreactors volume or 0, 1, 2, 4 and 6 PVC pipes of diameter 11/4"", respectively. The Fed Batch Composting (FBC) method was used, adding for once per a bioreactor at amount 85 kilograms of materials. The experiment was also subdivided into 2 types: bioreactors with microbes (PD2); and those without microbes. Temperature, moisture content, and pH were measured. Compost samples were analyzed for their germination index (GI) and quality, then compared with the Thailand compost standards. The research output showed that the optimum air volume for composting was 4.3% of bioreactor volume, or 4 pipes. The composting time was 9 days with the highest temperature of 58-59 °C and the temperature was held constantly for 18 days. The organic waste decomposition and curing took a total of 30 days, with a GI value between 85% and the quality of the fertilizer output complied with the Thailand compost standard. The main minerals of the compost were N, P and K, which were 1.57%, 0.87% and 0.75%, respectively. There was no statistically significant difference between the outputs generated from the compost with and without addition of PD2. © 2020, Thai Society of Higher Eduation Institutes on Environment. All rights reserved.",EnvironmentAsia,"{'ISSN': '19061714', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.14456/ea.2020.13', 'Publisher': 'Article'}","['Fed batch composting', 'Food waste composting', 'Passive aeration', 'aeration', 'bioreactor', 'compost', 'composting', 'decomposition', 'experimental study', 'germination', 'organic matter', 'standard (reference)', 'Thailand']","['Graduate School, Chulalongkorn University, Bangkok, Thailand']",[]
Turner syndrome in diverse populations(Article)(Open Access),"['Kruszka, P.', 'Addissie, Y.A.', 'Tekendo-Ngongang, C.', 'Jones, K.L.', 'Savage, S.K.', 'Gupta, N.', 'Sirisena, N.D.', 'Dissanayake, V.H.W.', 'Paththinige, C.S.', 'Aravena, T.', 'Nampoothiri, S.', 'Yesodharan, D.', 'Girisha, K.M.', 'Patil, S.J.', 'Jamuar, S.S.', 'Goh, J.C.-Y.', 'Utari, A.', 'Sihombing, N.', 'Mishra, R.', 'Chitrakar, N.S.', 'Iriele, B.C.', 'Lulseged, E.', 'Megarbane, A.', 'Uwineza, A.', 'Oyenusi, E.E.', 'Olopade, O.B.', 'Fasanmade, O.A.', 'Duenas-Roque, M.M.', 'Thong, M.-K.', 'Tung, J.Y.L.', 'Mok, G.T.K.', 'Fleischer, N.', 'Rwegerera, G.M.', 'de Herreros, M.B.', 'Watts, J.', 'Fieggen, K.', 'Huckstadt, V.', 'Moresco, A.', 'Obregon, M.G.', 'Hussen, D.F.', 'Ashaat, N.A.', 'Ashaat, E.A.', 'Chung, B.H.Y.', 'Badoe, E.', 'Faradz, S.M.H.', 'El Ruby, M.O.', 'Shotelersuk, V.', 'Wonkam, A.', 'Ekure, E.N.', 'Phadke, S.R.', 'Richieri-Costa, A.', 'Muenke, M.']","Volume 182, Issue 2, 1 February 2020, Pages 303-313","Turner syndrome (TS) is a common multiple congenital anomaly syndrome resulting from complete or partial absence of the second X chromosome. In this study, we explore the phenotype of TS in diverse populations using clinical examination and facial analysis technology. Clinical data from 78 individuals and images from 108 individuals with TS from 19 different countries were analyzed. Individuals were grouped into categories of African descent (African), Asian, Latin American, Caucasian (European descent), and Middle Eastern. The most common phenotype features across all population groups were short stature (86%), cubitus valgus (76%), and low posterior hairline 70%. Two facial analysis technology experiments were conducted: TS versus general population and TS versus Noonan syndrome. Across all ethnicities, facial analysis was accurate in diagnosing TS from frontal facial images as measured by the area under the curve (AUC). An AUC of 0.903 (p <.001) was found for TS versus general population controls and 0.925 (p <.001) for TS versus individuals with Noonan syndrome. In summary, we present consistent clinical findings from global populations with TS and additionally demonstrate that facial analysis technology can accurately distinguish TS from the general population and Noonan syndrome. Published 2019. This article is a U.S. Government work and is in the public domain in the USA.","American Journal of Medical Genetics, Part A","{'ISSN': '15524825', 'Source Type': 'AJMGD', 'Original Language': 'Journal'}","{'Document Type': '10.1002/ajmg.a.61461', 'Publisher': '31854143'}","['diverse populations', 'facial analysis technology', 'health disparities', 'Turner syndrome', 'adolescent', 'adult', 'African', 'Article', 'Asian', 'Caucasian', 'child', 'clinical feature', 'cohort analysis', 'controlled study', 'cultural diversity', 'estrogen therapy', 'ethnicity', 'facies', 'female', 'geographic distribution', 'health care disparity', 'Hispanic', 'human', 'karyotype', 'major clinical study', 'male', 'Middle East', 'Noonan syndrome', 'phenotype', 'preschool child', 'priority journal', 'race difference', 'school child', 'Turner syndrome', 'young adult', 'Asian continental ancestry group', 'face', 'facial recognition', 'genetics', 'health survey', 'infant', 'middle aged', 'multiple malformation syndrome', 'newborn', 'Noonan syndrome', 'pathology', 'pathophysiology', 'Turner syndrome', 'X chromosome', 'Abnormalities, Multiple', 'Adolescent', 'Adult', 'Asian Continental Ancestry Group', 'Child', 'Child, Preschool', 'Chromosomes, Human, X', 'European Continental Ancestry Group', 'Face', 'Facial Recognition', 'Female', 'Hispanic Americans', 'Humans', 'Infant', 'Infant, Newborn', 'Male', 'Middle Aged', 'Noonan Syndrome', 'Phenotype', 'Population Surveillance', 'Turner Syndrome', 'Young Adult']","['aMedical Genetics Branch, National Human Genome Research Institute, The National Institutes of Health, Bethesda, MD, United States', ""bDivision of Medical Genetics and Metabolism, Children's Hospital of The King's Daughters, Norfolk, VA, United States"", 'cFDNA Inc., Boston, MA, United States', 'dDepartment of Paediatrics, All India Institute of Medical Sciences, New Delhi, India', 'eHuman Genetics Unit, Faculty of Medicine, University of Colombo, Colombo, Sri Lanka', 'fDepartamento de Medicina, Hospital Clínico de la Universidad de Chile, Santiago, Chile', 'gDepartment of Pediatric Genetics, Amrita Institute of Medical Sciences and Research Centre, Kerala, India', 'hDepartment of Medical Genetics, Kasturba Medical College, Manipal Academy of Higher Education, Manipal, India', 'iMazumdar Shaw Medical Center, Narayana Hrudayalaya Hospital, Bangalore, India', ""jGenetics service, KK Women's and Children's Hospital, Singapore, Singapore"", 'kPaediatrics Academic Clinical Programme, SingHealth Duke-NUS Medical School, Singapore, Singapore', 'lPaediatrics Academic Clinical Programme, SingHealth Duke-NUS Genomic Medicine Centre, Singapore, Singapore', ""mDivision of Nursing - Nursing Specialist Services, KK Women's and Children's Hospital, Singapore, Singapore"", 'nDivision of Human Genetics, Center for Biomedical Research, Faculty of Medicine, Diponegoro University, Semarang, Indonesia', 'oDivision of Human Genetics, Civil Service Hospital, Kathmandu, Nepal', 'pInstitut Jérôme Lejeune, Paris, France', 'qCollege of Medicine and Pharmacy, School of Medicine and Pharmacy, Center of Human Genetics, University of Rwanda, Kigali, Rwanda', 'rDepartment of Pediatrics, Faculty of Clinical Sciences, College of Medicine, University of Lagos, Lagos, Nigeria', 'sDepartment of Medicine, Faculty of Clinical Sciences, College of Medicine, University of Lagos, Lagos, Nigeria', 'tServicio de Genética, Hospital Nacional Edgardo Rebagliati Martins, EsSalud, Lima, Peru', 'uDepartment of Paediatrics, Faculty of Medicine, University of Malaya, Kuala Lumpur, Malaysia', ""vDepartment of Paediatrics, Hong Kong Children's Hospital, Hong Kong"", 'wDepartment of Internal Medicine, University of Botswana, Gaborone, Botswana', 'xNational Secretariat for the Rights of People with Disabilities (SENADIS), Fernando de la Mora, Paraguay', 'yDivision of Human Genetics, Faculty of Health Sciences, University of Cape Town, Cape Town, South Africa', 'zServicio de Genética, Hospital de Pediatría Garrahan, Buenos Aires, Argentina', 'aaDepartment of Human Cytogenetics, The National Research Centre, Cairo, Egypt', 'abFaculty of Women for Science, Ain Shams University, Cairo, Egypt', 'acClinical Genetics Department, The National Research Centre, Cairo, Egypt', 'adDepartment of Paediatrics and Adolescent Medicine, LKS Faculty of Medicine, The University of Hong Kong, Hong Kong Special Administrative Region, Hong Kong', 'aeDepartment of Child Health, University of Ghana Medical School, Accra, Ghana', 'afCenter of Excellence for Medical Genomics, Medical Genomics Cluster, Department of Pediatrics, Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand', 'agDepartment of Medical Genetics, Sanjay Gandhi Postgraduate Institute of Medical Sciences, Lucknow, Uttar Pradesh, India', 'ahHospital for the Rehabilitation of Craniofacial Anomalies, São Paulo University, Bauru, Brazil']","[{'Funding Sponsor': 'National Institutes of HealthSee opportunities\xa0by\xa0NIH', 'Funding Number': '', 'Acronym': 'NIH'}, {'Funding Sponsor': 'National Heart, Lung, and Blood InstituteSee opportunities\xa0by\xa0NHLBI', 'Funding Number': 'U24HL135600', 'Acronym': 'NHLBI'}, {'Funding Sponsor': 'National Heart, Lung, and Blood InstituteSee opportunities\xa0by\xa0NHLBI', 'Funding Number': '', 'Acronym': 'NHLBI'}, {'Funding Sponsor': 'National Human Genome Research InstituteSee opportunities\xa0by\xa0NHGRI', 'Funding Number': 'U01HG009716', 'Acronym': 'NHGRI'}, {'Funding Sponsor': 'National Human Genome Research InstituteSee opportunities\xa0by\xa0NHGRI', 'Funding Number': '', 'Acronym': 'NHGRI'}]"
