title,authors,article_info,abstract,categories/keyword,citation_info,document_info,author_tags,affiliations,funding
"A stability-indicating UPLC method for the determination of curcumin diethyl disuccinate, an ester prodrug of curcumin, in raw materials(Article)(Open Access)","['Ratnatilaka Na Bhuket, P.', 'Wichitnithad, W.', 'Sudtanon, O.', 'Rojsitthisak, P.']","Volume 6, Issue 8, August 2020, Article number e04561","A stability-indicating reversed-phase ultra-performance liquid chromatographic (UPLC) method for quantitative analysis of curcumin diethyl disuccinate (CDD) in raw materials was developed for applications in product development and quality control. Chromatographic separation was performed using the Waters ACQUITY UPLC® H-Class system consisting of an ACQUITY UPLC® BEH C18 (1.7 μm, 2.1 × 50 mm) column and a photodiode array detector set at a wavelength of 400 nm. The mobile phase consisting of 2%v/v acetic acid in water and acetonitrile was delivered at a flow rate of 0.3 mL/min under gradient elution program. The method was validated according to the ICH Q2(R1) guideline for the validation of analytical procedures. The method was found to be linear over the concentration range of 8–12 μg/mL with the coefficient of determination >0.995. The accuracy of the method established as %recovery ranged from 98.3 – 100.8%. The precision of the method expressed as %CV was found to be <1%. The coelution of degradation products from six stress test conditions was not observed. The method was robust under the variation of chromatographic parameters. The method was successfully applied in the determination of CDD content in raw materials. © 2020 The Authors",Heliyon,"{'ISSN': '24058440', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.1016/j.heliyon.2020.e04561', 'Publisher': 'Article'}","['Analytical chemistry', 'Chromatography', 'Curcumin diethyl disuccinate', 'Optical spectroscopy', 'Pharmaceutical chemistry', 'Pharmaceutical science', 'Prodrug', 'Stability-indicating method', 'UPLC', 'Validation']","['aNatural Products for Ageing and Chronic Diseases Research Unit, Chulalongkorn University, Bangkok, 10330, Thailand', 'bDepartment of Analytical Development, Pharma Nueva Co., Ltd., Bangkok, 10900, Thailand', 'cDepartment of Food and Pharmaceutical Chemistry, Faculty of Pharmaceutical Sciences, Chulalongkorn University, Bangkok, 10330, Thailand']","[{'Funding Sponsor': 'Chulalongkorn University', 'Funding Number': 'CU_GR_62_97_33_06', 'Acronym': 'CU'}]"
"Two new species of the millipede genus plusioglyphiulus silvestri, 1923 from Cambodia (Diplopoda, spirostreptida)(Article)(Open Access)","['Likhitrakarn, N.', 'Golovatch, S.I.', 'Thach, P.', 'Chhuoy, S.', 'Ngor, P.B.', 'Srisonchai, R.', 'Sutcharit, C.', 'Panha, S.']","Volume 2020, Issue 938, 2020, Pages 137-151","Two new species of Plusioglyphiulus are described from southern Cambodia. Plusioglyphiulus biserratus sp. nov. is clearly distinguished from all congeners by the shape of the telopodites of the posterior gonopods which are distinctly serrate laterally and by the anterior gonopods showing only a pair of single, smooth and curved coxosternal processes. Plusioglyphiulus khmer sp. nov. is distinguished by having most crests on the collum being complete and male legs 1 showing long, prominent, one-segmented telopodites, coupled with the oblong-subtrapeziform, membranous, posterior gonopods with a small bifid process at about a third of the telopodite length. Notes on the variation of Plusioglyphiulus boutini Mauriès, 1970 are also given, including a colour photograph of fresh, live material. A key to all four species of Plusioglyphiulus currently known to occur in Cambodia is also presented. © Natdanai Likhitrakarn et al.",ZooKeys,"{'ISSN': '13132989', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.3897/zookeys.938.51234', 'Publisher': 'Article'}","['Cave', 'Diplopod', 'Forest', 'Indochina', 'Key']","['aDivision of Plant Protection, Faculty of Agricultural Production, Maejo University, Chiang Mai, 50290, Thailand', 'bInstitute for Problems of Ecology and Evolution, Russian Academy of Sciences, Leninsky pr. 33, Moscow, 119071, Russian Federation', 'cInland Fisheries Research and Development Institute (IFReDI) No. 86, Norodom Blvd., PO Box 582, Phnom Penh, Cambodia', 'dDepartment of Biology, Faculty of Science, Khon Kaen Uni-versity, Khon Kaen, 40002, Thailand', 'eAnimal Systematics Research Unit, Department of Biology, Faculty of Science, Chulalongkorn University, Bangkok, 10330, Thailand']","[{'Funding Sponsor': '', 'Funding Number': 'DBG 6080011', 'Acronym': ''}, {'Funding Sponsor': 'Russian Academy of Sciences', 'Funding Number': '', 'Acronym': 'РАН'}, {'Funding Sponsor': 'Khon Kaen University', 'Funding Number': '', 'Acronym': 'KKU'}, {'Funding Sponsor': 'Mahidol University', 'Funding Number': '', 'Acronym': ''}, {'Funding Sponsor': 'Center of Excellence for Biodiversity Management', 'Funding Number': 'BDC-PG2-161001', 'Acronym': 'BDC PERDO'}]"
Properties and performance of the basalt-fiber reinforced texture roof tiles(Article)(Open Access),"['Chakartnarodom, P.', 'Prakaypan, W.', 'Ineure, P.', 'Chuankrerkkul, N.', 'Laitila, E.A.', 'Kongkajun, N.']","Volume 13, December 2020, Article number e00444","The mechanical and the physical properties, and the performance of texture roof tiles reinforced with the basalt fibers were observed. The samples of the basalt-fiber reinforced texture roof tiles were produced on the industrial scale by using filter pressing method. After forming, the as-molded samples were air cured and characterized based on ASTM C1185 standard for their mechanical properties and physical properties. In addition, the roof-tile installation test was also performed. The results showed that the samples of the basalt-fiber reinforced texture roof tile (BFRT) could be produced on the industrial scale by using the common setting of the forming machine without further adjustment. For the appearance, the samples of BFRT had the appearance alike the common texture-roof tile products. In addition, BFRTs could be cut and drilled by using the standard cutting machine and could be installed by using the standard procedure for texture roof tile installation. For the properties, BFRTs had the properties as required by the industry requirements including the modulus of rupture (MOR) greater than 5 MPa, the modulus of elasticity (MOE) greater than 7000 MPa, the impact resistance greater than 1000 J/m2, and the density between 1.5−2.2 g/cm3. © 2020 The Authors",Case Studies in Construction Materials,"{'ISSN': '22145095', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.1016/j.cscm.2020.e00444', 'Publisher': 'Article'}","['Basalt', 'Composite materials', 'Construction materials', 'Fiber-cement products', 'Mechanical properties', 'Roof tiles', 'Basalt', 'Fibers', 'Machinery', 'Physical properties', 'Reinforced plastics', 'Roofs', 'Textures', 'Basalt fiber', 'Filter pressing', 'Forming machine', 'Industrial scale', 'Industry requirements', 'Modulus of rupture', 'Roof tiles', 'Standard procedures', 'Building materials']","['aDepartment of Materials Engineering, Faculty of Engineering, Kasetsart University, Chatuchak, Bangkok, 10900, Thailand', 'bShera Public Company Limited, Pattananikom, Lopburi  15220, Thailand', 'cGlass Bridge Company Limited, Ladphrao, Bangkok, 10230, Thailand', 'dMetallurgy and Materials Science Research Institute, Chulalongkorn University, Patumwan, Bangkok, 10330, Thailand', 'eDepartment of Materials Science and Engineering, Michigan Technological University, Houghton, MI  49931, United States', 'fDepartment of Materials and Textile Technology, Faculty of Science and Technology, Thammasat University, Klong Luang, Pathumthani  12121, Thailand']","[{'Funding Sponsor': 'National Research Council of Thailand', 'Funding Number': '', 'Acronym': 'NRCT'}]"
"Vincetoxicum strigosum (Asclepiadoideae, Apocynaceae), a new species from northeastern Thailand(Article)","['Kidyoo, A.']","Volume 438, Issue 4, 9 April 2020, Pages 237-246","A new slender twining herb, Vincetoxicum strigosum A. Kidyoo, from northeastern Thailand is described and illustrated. This species is morphologically similar to V. kerrii (Craib) A. Kidyoo, but can be distinguished by several morphological, anatomical, and ultrastructural characters, i.e. leaf indumentum, inflorescence architecture, shape and size of calyx lobes, stipe of gynostegium, apex of corona lobes, and shape of corpusculum. Copyright © 2020 Magnolia Press.",Phytotaxa,"{'ISSN': '11793155', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.11646/phytotaxa.438.4.2', 'Publisher': 'Article'}","['Anatomy', 'Morphology', 'Tylophora', 'Tylophorinae', 'Ultrastructure']","['Plants of Thailand Research Unit, Department of Botany, Faculty of Science, Chulalongkorn University, Pathumwan, Bangkok, 10330, Thailand']","[{'Funding Sponsor': 'Chulalongkorn University', 'Funding Number': 'CU-GR_62_58_23_21', 'Acronym': 'CU'}]"
Chemical constituents of chloroform extract from the lichen Ramalina peruviana Arch (Ramalinaceae)(Article)(Open Access),"['Linh, N.T.T.', 'Danova, A.', 'Truong, T.L.', 'Chavasiri, W.', 'Phung, N.K.P.', 'Chi, H.B.L.']","Volume 58, Issue 2, April 2020, Pages 231-236","From the chloroform extract of the lichen Ramalina peruviana Ach. (Ramalinaceae), collected at Cau Dat farm, Lam Dong province, Vietnam, eight organic compounds had been isolated: nonadecan-1-ol (1); nonadecenoic acid (2); (+)-(12R)-usnic acid (3); three monophenolic compounds- rhizonic acid (4), divarinolmonomethylether (5) and divaricatinic acid (6); and two depsides- decarboxy-2'-O-methyldivaricatic acid (7) and sekikaic acid (8). The chemical structure of these compounds was elucidated by spectroscopic analysis as well as high resolution ESI–MS analysis and comparison with those reported in the literature. Among these compounds, (1), (2), (4), (5) and (7) were the first time known in the Ramalina genus. Although compound (7) was detected in the lichen Neofuscelia depsidella by chromatographic comparisons with authentic material that was synthesized by condensation of the benzoic acid and 3-methoxyl-5-propylphenol but it is isolated in the nature for the first time. The results of determining the α-glucosidase inhibitory activity of four isolated compounds show that the α-glucosidase inhibitory effect of (8) was the best with IC50values in 136.62 μg/mL (compared with the control acarbose IC5093.63 μg/mL). © 2020 Vietnam Academy of Science and Technology, Hanoi & Wiley-VCH Verlag GmbH & Co. KGaA, Weinheim",Vietnam Journal of Chemistry,"{'ISSN': '25728288', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.1002/vjch.201900172', 'Publisher': 'Article'}","['lichen', 'Parmeliaceae', 'Ramalina peruviana Ach.', 'α-glucosidase', 'Chlorine compounds', 'Chromatography', 'Esters', 'Fungi', 'Spectroscopic analysis', 'Alpha glucosidase', 'Chemical constituents', 'Chloroform extracts', 'High resolution', 'Inhibitory activity', 'Inhibitory effect', 'Isolated compounds', 'Sekikaic acids', 'Benzoic acid']","['aDepartment of Chemistry, University of Science, National University HCM City, Ho Chi Minh City, 70000, Viet Nam', 'bDepartment of Chemistry, Faculty of Science, Chulalongkorn University, Bangkok, Thailand', 'cDepartment of Nature, Dong Nai University, Dong Nai Province, 76000, Viet Nam']",[]
Gait biometric-based human recognition system using deep convolutional neural network in surveillance system(Conference Paper),"['Aung, H.M.L.', 'Pluempitiwiriyawej, C.']","18 September 2020, Article number 9347899, Pages 47-51","At present, automatic person identification is one of the most useful tasks in many fields, such as biometric authentication, security control, and video surveillance system. Physical biometric data such as the face, iris, and fingerprints are the main characteristics to recognize people. However, this information can be easily stolen and can be challenging to get far away from the camera. It becomes a problem in person identification to prove reliability. Furthermore, face features based person identification is not natural to recognize people in some circumstances, such as a considerable distance from the camera, poor lighting conditions, and large occlusions. The other biometric features as gait, skeleton data, full-body gestures, and poses are complicated to imitate and can capture in long-distance. In this paper, the gait biometric-based person identification using a deep convolutional neural network (CNN)method is proposed to recognize the critical discriminative gait-features for human identification. The technique uses Gait Energy Images (GEI) of humans for identification. The proposed method has evaluated on the CASIA-B gait dataset. The empirical results showed suitable effectiveness compared with the state-of-art machine learning model for recognition in the environment with clothes changes and viewing angles variation. © 2020 IEEE.",,"{'ISSN': '978-172818967-3', 'Source Type': 'Conference Proceeding', 'Original Language': 'English'}","{'Document Type': '10.1109/ACCC51160.2020.9347899', 'Publisher': 'Conference Paper'}","['Convolutional neural network', 'Gait', 'Gait energy image', 'Person identification', 'Physical biometric', 'Biometrics', 'Cameras', 'Convolution', 'Deep neural networks', 'Security systems', 'Automatic person identifications', 'Biometric authentication', 'Human identification', 'Lighting conditions', 'Machine learning models', 'Person identification', 'Surveillance systems', 'Video surveillance systems', 'Convolutional neural networks']","['Chulalongkorn University, Department of Electrical Engineering, Bangkok, Thailand']","[{'Funding Sponsor': 'Japan International Cooperation Agency', 'Funding Number': '', 'Acronym': 'JICA'}]"
Toward A Process Model Of Consumer Brand Evaluation And Promotion: Drivers Of Word Of Mouth For Thai Small And Medium Enterprises(Article),"['Chokpitakkul, N.', 'Anantachart, S.', 'Hamilton, M.A.']","Volume 40, Issue 4, 2020, Pages 78-97","This study examined how brand awareness moderates the process of brand evaluation and promotion for Thai SME (Small and Medium Enterprise) customers. The proposed model consisted of three main parts: brand knowledge (awareness and image), brand relationship quality (satisfaction, trust, and commitment), and consumer response factors (brand preference, brand loyalty, and word of mouth). Using a within-subjects design, the study required participants (N = 400) to respond to two brands of dessert cafes which differed regarding brand visibility. Preliminary analysis indicated that the high visibility brand produced substantially higher values across all evaluative dimensions; separate causal models were subsequently constructed for the two brands. Path analyses showed strong support for the proposed model with brand image, brand preference, brand loyalty, and brand commitment all driving word of mouth. Implications of the findings for effective branding strategies in the SME sector are suggested for academics, Thai SME owners, and marketing communication practitioners. © 2020, ABAC Journal. All Rights Reserved.",ABAC Journal,"{'ISSN': '08580855', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': 'Article', 'Publisher': 'Assumption University'}","['Branding', 'Small and Medium Enterprises', 'Thailand', 'Visibility', 'Word of Mouth']","['aFaculty of Com-munication Arts, Chulalongkorn University, Thailand', 'bDepartment of Public Relations, Faculty of Communication Arts, Chulalongkorn University, Thailand', 'cDepartment of Communication at the University of Connecticut, Storrs, United States']",[]
"The role of emotional demands, supervisor support and training opportunities towards work engagement among employees in pharmaceutical companies of Thailand(Article)","['Sawasdee, A.', 'Saengchai, S.', 'Jermsittiparsert, K.']","Volume 11, Issue 3, 2020, Pages 176-184","Business prosperity is only possible through effective human capital in place and has, therefore, been noted as the key success prospect in the history of management and business. Different studies have indicated towards numerous factors whereby, prominent scholars have outlined an important role of emotional demands, supervisor support and training opportunities. This study aims to explore the influence of emotional demands, supervisor support, and training opportunities on work engagement. A self-administered questionnaire was distributed using a convenient sampling technique. The unit of analysis in this selected the employees of the pharmaceutical companies from any level of the organization, including top-level, medium level and lower level. A total of 355 respondents interviewed form six pharmaceutical companies. After data screening 340 useable questionnaires received and proceeded for further analysis of the study. This study confirm that employees perceive good training opportunities from the organization, they are more engaged at work. The study also found that support from coworkers, more specifically from the supervisor is higher, the employee is obliged to pay back to the organization by engaging more at work. This is the proper implementation of the social exchange theory. The study revealed that emotional support was also a significant predictor of employee engagement in the context of the pharmaceutical industry in Thailand though the effects are comparatively lower than other two factors such as training and supervisor support. © 2020 EManuscript Technologies. All rights reserved.",Systematic Reviews in Pharmacy,"{'ISSN': '09758453', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.5530/srp.2020.3.20', 'Publisher': 'Article'}","['Emotional Demands', 'Employee Engagement', 'Supervisor Support', 'Training Opportunities', 'adult', 'article', 'coworker', 'drug industry', 'female', 'human', 'human experiment', 'major clinical study', 'male', 'questionnaire', 'Thailand', 'work engagement']","['aFaculty of Humanities and Social Sciences, Phranakhon Rajabhat University, Bangkok, Thailand', 'bFaculty of Humanities and Social Science, Suan Sunandha Rajabhat University, Bangkok, Thailand', 'cSocial Research Institute, Chulalongkorn University, Bangkok, Thailand']",[]
Late Holocene hydroclimatic variation in central Asia and its response to mid-latitude Westerlies and solar irradiance(Article),"['Lan, J.', 'Zhang, J.', 'Cheng, P.', 'Ma, X.', 'Ai, L.', 'Chawchai, S.', 'Zhou, K.', 'Wang, T.', 'Yu, K.', 'Sheng, E.', 'Kang, S.', 'Zang, J.', 'Yan, D.', 'Wang, Y.', 'Tan, L.', 'Xu, H.']","Volume 238, 15 June 2020, Article number 106330","Hydroclimatic variations in central Asia are widely recognized to be tele-connected with the North Atlantic climate via the mid-latitude Westerlies. However, the long-term hydroclimatic variation and its response to North Atlantic climate changes are not fully understood. Here we report multi-decadal and centennial hydroclimatic variations in central Asia during the late Holocene using high-resolution oxygen and carbon isotopes of bulk carbonate from a remote hydrologically closed alpine lake in Tianshan Mountains, northwestern China. The hydroclimatic variations inferred from the covariance between δ18Ocarband δ13Ccarband published multi-proxy in the Lake Sayram together agree well with the records from the central Asia, showing enhanced effective moisture at the intervals of 4000-3780, 3590-3210, 2800-2160, 1700-1370 and 890-280 cal yr BP during the negative phase of North Atlantic Oscillation (NAO). Comparison with European hydroclimatic changes on centennial scale, our records not only provide valuable insight into the hydroclimatic variations in central Asia, but also indicate all broadly contemporaneous changes with that of southern Europe whereas antiphase with that of northern Europe. We then conclude that the observed antiphase hydroclimatic pattern between northern Europe and southern Europe-central Asia on centennial time scale during the late Holocene were persistently controlled by the north-south migration of mid-latitude Westerlies and changes of NAO phase in response to solar irradiance forcing. However, further research is necessary to fully disentangle the natural and anthropogenic forcing mechanisms for enhanced effect moisture and/or precipitation in central Asia. © 2020 Elsevier Ltd",Quaternary Science Reviews,"{'ISSN': '02773791', 'Source Type': 'QSRED', 'Original Language': 'Journal'}","{'Document Type': '10.1016/j.quascirev.2020.106330', 'Publisher': 'Article'}","['Central Asia', 'Hydroclimatic variation', 'Late holocene', 'Mid-latitude Westerlies', 'North Atlantic oscillation', 'Solar irradiance', 'Atmospheric pressure', 'Climate change', 'Lakes', 'Moisture', 'Anthropogenic forcing', 'Bulk carbonates', 'Carbon isotopes', 'Enhanced effects', 'High resolution', 'North Atlantic oscillations', 'Northwestern China', 'Solar irradiances', 'Solar radiation', 'carbon isotope', 'climate variation', 'Holocene', 'irradiance', 'moisture content', 'North Atlantic Oscillation', 'oxygen', 'paleoclimate', 'solar radiation', 'westerly', 'Atlantic Ocean', 'Atlantic Ocean (North)', 'China', 'Europe', 'Tien Shan']","[""aState Key Laboratory of Loess and Quaternary Geology, Institute of Earth Environment, Chinese Academy of Sciences, Xi'an, 710061, China"", ""bCenter for Excellence in Quaternary Science and Global Change, Chinese Academy of Sciences, Xi'an, 710061, China"", 'cInstitute of Surface-Earth System Science, Tianjin University, Tianjin, 300072, China', 'dDepartment of Geology, Faculty of Science, Chulalongkorn University, Bangkok, 10330, Thailand', 'eUniversity of Chinese Academy of Sciences, Beijing, 100049, China', 'fKey Laboratory of Disaster Monitoring and Mechanism Simulating of Shaanxi Province, Baoji University of Arts and Sciences, Baoji, Shaanxi  721013, China', 'gCollege of Resources and Environment, Zunyi Normal University, Zunyi, 563006, China', ""hInstitute of Global Environmental Change, Xi'an Jiaotong University, Xi'an, 710049, China""]","[{'Funding Sponsor': '', 'Funding Number': '41761144070', 'Acronym': ''}, {'Funding Sponsor': 'National Natural Science Foundation of China', 'Funding Number': '41672169,41701032,41991253', 'Acronym': 'NSFC'}, {'Funding Sponsor': 'National Natural Science Foundation of China', 'Funding Number': '', 'Acronym': 'NSFC'}, {'Funding Sponsor': 'Chinese Academy of Sciences', 'Funding Number': 'XDB40010300', 'Acronym': 'CAS'}, {'Funding Sponsor': 'Chinese Academy of Sciences', 'Funding Number': '', 'Acronym': 'CAS'}, {'Funding Sponsor': 'Youth Innovation Promotion Association of the Chinese Academy of Sciences', 'Funding Number': '2012295,E029020147', 'Acronym': ''}, {'Funding Sponsor': 'Youth Innovation Promotion Association of the Chinese Academy of Sciences', 'Funding Number': '', 'Acronym': ''}, {'Funding Sponsor': 'National Office for Philosophy and Social Sciences', 'Funding Number': '18ZDA172', 'Acronym': 'NPOPSS'}, {'Funding Sponsor': 'National Office for Philosophy and Social Sciences', 'Funding Number': '', 'Acronym': 'NPOPSS'}, {'Funding Sponsor': 'Institute of Earth Environment, Chinese Academy of Sciences', 'Funding Number': '', 'Acronym': 'IEE, CAS'}]"
Who worries about specific phobias? – A population-based study of risk factors(Article)(Open Access),"['Coelho, C.M.', 'Gonçalves-Bradley, D.', 'Zsido, A.N.']","Volume 126, July 2020, Pages 67-72","Although specific phobia is one of the most prevalent lifetime anxiety disorders, little is known about the particular risk factors related to its development. The underlying goal of this study was to analyse the risk factors associated with worrying about specific phobias (SP) in a representative sample of community dwelling adults. The sample was composed of 8461 participants (mean age 47.68 years, range 18–85, 54.60% female), from the Australian National Mental Health Survey. A total of 188 participants (2.22%) reported worrying about SPs. Multivariate logistic regression analysis indicated that female sex (odds ratio (OR) = 1.98, p < 0.0001) and a comorbid diagnosis of lifetime major depression disorder (OR = 2.80, p < 0.0001) were the factors most strongly associated with worrying about SPs. Having experienced traumatic experiences involving significant others (OR = 1.18, p = 0.02), the number of chronic diseases (OR = 1.21, p < 0.01), and a comorbid diagnosis of substance use (OR = 2.80, p = 0.02) were also associated. Our results are in line with previous studies focusing on other anxiety disorders. We provide further evidence that substance dependence appears to serve as a unique risk factor for the subsequent onset of SP. Further empirical and clinical implications are discussed. © 2020",Journal of Psychiatric Research,"{'ISSN': '00223956', 'Source Type': 'JPYRA', 'Original Language': 'Journal'}","{'Document Type': '10.1016/j.jpsychires.2020.05.001', 'Publisher': '32417598'}","['Depression', 'Population based study', 'Representative', 'Risk factors', 'Specific phobia', 'Substance abuse', 'adult', 'aged', 'Article', 'chronic disease', 'community dwelling person', 'comorbidity', 'drug dependence', 'female', 'human', 'major clinical study', 'major depression', 'male', 'patient worry', 'phobia', 'posttraumatic stress disorder', 'priority journal', 'risk factor', 'sex difference', 'single (marital status)', 'specific phobia', 'substance use', 'adolescent', 'anxiety disorder', 'Australia', 'drug dependence', 'middle aged', 'risk factor', 'very elderly', 'young adult', 'Adolescent', 'Adult', 'Aged', 'Aged, 80 and over', 'Anxiety Disorders', 'Australia', 'Comorbidity', 'Female', 'Humans', 'Male', 'Middle Aged', 'Phobic Disorders', 'Risk Factors', 'Substance-Related Disorders', 'Young Adult']","['aSchool of Psychology, ISMAI University Institute of Maia, Portugal', 'bSchool of Health of Porto Polytechnic, Psychosocial Rehabilitation Lab, Center for Rehabilitation Research, Porto, Portugal', 'cDepartment of Psychology, Faculty of Psychology, Chulalongkorn University, Bangkok, Thailand', 'dUniversity of Oxford, Nuffield Department of Population Health, Oxford, United Kingdom', 'eInstitute of Psychology, University of Pécs, Pécs, Hungary']","[{'Funding Sponsor': 'Chulalongkorn University', 'Funding Number': '', 'Acronym': 'CU'}]"
A literature perspective of key factors influencing creativity and a conceptual model for virtual learning team work(Article),"['Setkhumbong, T.', 'Na-Songkhla, J.', 'Tantrarungroj, P.']","Volume 20, Issue 2, 18 May 2020, Pages 427-460","Creativity is one of the values and sustainable skills that is often included as a learning objective in the context of online higher education. This competency enables learners to survive in the complex world we live in and to adapt to new settings and circumstances. Educational institutions, therefore, play a pivotal role in the development of essential cognition of learners, including the development of creative skills sets. However, identifying the best method of promoting and developing creativity among learners is a challenge for practitioner-educators. This paper provides a framework for educators to use in overcoming the challenge of creating effective teams that promote creative thinking in virtual environments. The key factors influencing virtual team creativity were explored by searching for research articles from five electronic databases: Scopus, ScienceDirect, ProQuest Dissertations & Theses Global, SpringerLink, and ResearchGate published from 2000-2017. Twenty-one research articles that relate to the key factors influencing virtual team creativity and to the objective of this study were analyzed and synthesized. The researchers propose six perspectives that provide a framework that can guide educators to foster creativity among learners in virtual team environments: Inter-Peer Trust and Attitude, Team Background and Size, Participation and Communication, Objectives, Leadership and Roles, and Experiential Factor. The study employed nine experts' reliability examination methods, including three creativity experts, three virtual world experts, and three instructional experts, using a semi-structured interview. © 2020 Silpakorn University. All right reserved.","Humanities, Arts and Social Sciences Studies","{'ISSN': '26300079', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.14456/hasss.2020.16', 'Publisher': 'Article'}","['Creativity conceptual model', 'Literature perspective', 'Virtual learning team work']","['Department of Educational Technology and Communications, Faculty of Education, Chulalongkorn University, Bangkok, 10330, Thailand']",[]
Enhanced polyhydroxybutyrate (PHB) accumulation in heterotrophically grown Arthrospira platensis under nitrogen deprivation(Article),"['Duangsri, C.', 'Mudtham, N.-A.', 'Incharoensakdi, A.', 'Raksajit, W.']","Volume 32, Issue 6, December 2020, Pages 3645-3654","The non-heterocystous cyanobacterium Arthrospira platensis was investigated for the conditions under which high accumulation of polyhydroxybutyrate (PHB) occurred. Cells grown photoautotrophically under nitrogen-deprived conditions had high accumulation of PHB whose granules were clearly visualized using Nile-Red staining. A further increase of PHB was observed in cells grown photoheterotrophically for 3 days under nitrogen-deprived condition with 0.50%(w/v) acetate supplementation (−N +Act) showing the maximum PHB contents of 19.2 ± 0.5%(w/w DW). This was significantly higher than that in cells grown under the same condition but with either 0.1%(w/v) butyrate, or 0.75%(w/v) glucose, or 0.1%(w/v) propionate supplementation (P < 0.05). RT-PCR analysis revealed that photoheterotrophically grown cells under −N+ Act condition had a significant increase of phaB and phaC transcript levels (P < 0.05) compared with those supplemented with other organic carbons. The representative FTIR spectra of the extracted polymer from A. platensis showed prominent peaks at 1721 cm−1and 1279 cm−1for the carbonyl (C=O) stretching of the ester group and asymmetric C–O–C stretching vibration, respectively. This spectral pattern is comparable with that of the standard PHB spectra, thus confirming the chemical nature of the extract. The overall results demonstrated that the enhanced PHB accumulation in A. platensis was attributed to the increased expression of phaB and phaC responsible for increased PHB biosynthesis when cells were grown photoheterotrophically in nitrogen-deprived medium containing organic carbon compounds. © 2020, Springer Nature B.V.",Journal of Applied Phycology,"{'ISSN': '09218971', 'Source Type': 'JAPPE', 'Original Language': 'Journal'}","{'Document Type': '10.1007/s10811-020-02272-4', 'Publisher': 'Article'}","['Acetate', 'Arthrospira platensis', 'phaBC genes', 'PHB', 'Photoheterotrophy']","['aProgram of Animal Health Technology, Faculty of Veterinary Technology, Kasetsart University, Bangkok, 10900, Thailand', 'bLaboratory of Cyanobacterial Biotechnology, Department of Biochemistry, Faculty of Science, Chulalongkorn University, Bangkok, 10330, Thailand', 'cRoyal Society of Thailand, Academy of Science, Bangkok, 10300, Thailand']","[{'Funding Sponsor': 'Kasetsart University', 'Funding Number': '', 'Acronym': 'KU'}, {'Funding Sponsor': 'National Research Council of Thailand', 'Funding Number': '', 'Acronym': 'NRCT'}, {'Funding Sponsor': 'Kasetsart University Research and Development Institute', 'Funding Number': '154.58', 'Acronym': 'KURDI'}]"
Flexural response of CFRP-strengthened steel beams with initial bond defects(Article)(Open Access),"['Prasertsri, T.', 'Lenwari, A.', 'Thepchatri, T.']","Volume 24, Issue 1, January 2020, Pages 115-127","This paper presents the flexural behavior of steel beams strengthened with partial-length adhesive-bonded carbon fiber-reinforced polymer (CFRP) plates under static four-point bending. An initial bond defect was intentionally introduced in the constant moment region of the CFRP-strengthened steel beams. In the experimental program, the test variables included the size of the initial bond defect, FRP modulus, FRP plate length, and condition of the steel beam before installation of the FRP plate (undamaged and pre-yielded conditions). Based on the test results, the presence of the initial bond defect changed the failure mode of FRP-strengthened steel beam from the fiber rupture to intermediate plate debonding. With the initial bond defect, the effectiveness of the FRP strengthening scheme decreased as FRP modulus increased. The stiffness, strength, and ductility index of the CFRP-strengthened beam with the initial bond defect decreased as the defect size increased. However, the initial bond defect had no detrimental effect on the maximum load capacity and ductility index of the strengthened beams. The strengthening effectiveness in terms of stiffness, strength, and ductility enhancement was more pronounced in the case of the pre-damaged steel beam, of which the bottom flange had already yielded before installation of the CFRP plate, than the undamaged steel beam. © 2020, Chulalongkorn University, Faculty of Fine and Applied Arts. All rights reserved.",Engineering Journal,"{'ISSN': '01258281', 'Source Type': 'Journal', 'Original Language': 'English'}","{'Document Type': '10.4186/ej.2020.24.1.115', 'Publisher': 'Article'}","['Debonding', 'Fiber-reinforced polymer', 'Flexural strengthening', 'Initial bond defect', 'Steel beam']","['Composite Structures Research Unit, Department of Civil Engineering, Faculty of Engineering, Chulalongkorn University, Bangkok, 10330, Thailand']","[{'Funding Sponsor': 'Chulalongkorn University', 'Funding Number': '', 'Acronym': 'CU'}]"
